1.01672,0.00492132,203.198
1.0215,0.00478864,208.828
1.0262,0.00469518,212.985
1.03167,0.00546885,182.854
1.03646,0.00478733,208.885
1.04118,0.00472486,211.646
1.04711,0.0059284,168.68
1.05207,0.00495994,201.615
1.057,0.00493133,202.785
1.06245,0.00545013,183.482
1.06756,0.00511038,195.68
1.07235,0.00478876,208.822
1.07803,0.00568056,176.039
1.08353,0.00549674,181.926
1.08788,0.0043571,229.51
1.0924,0.00451088,221.686
1.09686,0.0044626,224.085
1.10062,0.0037576,266.128
1.1044,0.00378525,264.183
1.10899,0.00459027,217.852
1.11329,0.00430214,232.442
1.11689,0.00359643,278.054
1.12048,0.00358593,278.867
1.12485,0.00437069,228.797
1.12905,0.00419974,238.11
1.13275,0.00370669,269.782
1.13642,0.00366867,272.579
1.14066,0.0042361,236.066
1.14463,0.00397408,251.631
1.14836,0.00372374,268.547
1.15208,0.00372446,268.496
1.15701,0.00492978,202.849
1.16122,0.00421453,237.275
1.16517,0.00394714,253.348
1.16902,0.00384438,260.12
1.17301,0.0039978,250.137
1.17792,0.00490594,203.835
1.18216,0.0042392,235.893
1.18685,0.00469506,212.99
1.19086,0.00400937,249.416
1.19528,0.00441992,226.248
1.2001,0.00481367,207.742
1.20508,0.00498259,200.699
1.20991,0.00482845,207.106
1.21504,0.00513113,194.889
1.22035,0.00531292,188.22
1.22507,0.00471687,212.005
1.23031,0.00524366,190.707
1.23523,0.00491965,203.267
1.24008,0.00484657,206.331
1.24511,0.0050354,198.594
1.25089,0.00577867,173.05
1.25582,0.00492764,202.937
1.2615,0.00568402,175.932
1.26717,0.00566912,176.394
1.27222,0.00504267,198.308
1.27785,0.00563741,177.387
1.2834,0.00554788,180.249
1.28829,0.00488484,204.715
1.29295,0.00466001,214.592
1.29978,0.00683224,146.365
1.30387,0.00409269,244.338
1.30789,0.00402272,248.588
1.31271,0.00481915,207.505
1.31739,0.00467288,214.001
1.32168,0.00429726,232.707
1.32583,0.00414371,241.329
1.33143,0.00560391,178.447
1.33562,0.00419414,238.428
1.33988,0.00425661,234.929
1.34467,0.00478899,208.812
1.34919,0.00451493,221.487
1.35348,0.00429189,232.997
1.35769,0.00421071,237.49
1.3644,0.00671697,148.877
1.3693,0.00489569,204.261
1.37404,0.00474095,210.928
1.38009,0.00605166,165.244
1.38489,0.00479972,208.345
1.38972,0.0048281,207.121
1.39557,0.00584435,171.105
1.40048,0.00491786,203.34
1.40522,0.00473821,211.05
1.41076,0.00553358,180.715
1.41528,0.00452936,220.782
1.42017,0.00488079,204.885
1.42392,0.00375307,266.449
1.42883,0.00491452,203.479
1.43257,0.00373638,267.639
1.43645,0.003883,257.533
1.44024,0.0037843,264.25
1.44597,0.0057348,174.374
1.45088,0.00491142,203.607
1.45567,0.00479102,208.724
1.46149,0.00581706,171.908
1.4664,0.00491166,203.597
1.47122,0.00482178,207.392
1.47654,0.00531232,188.242
1.48129,0.00475323,210.383
1.48607,0.00477791,209.297
1.49234,0.00626767,159.549
1.49791,0.0055784,179.263
1.50269,0.00478005,209.203
1.50763,0.00493848,202.491
1.51315,0.00551307,181.387
1.51795,0.00479984,208.34
1.52301,0.00506747,197.337
1.52822,0.00520742,192.034
1.53298,0.00476336,209.936
1.53955,0.00656641,152.29
1.54482,0.00526929,189.779
1.54962,0.00480115,208.283
1.55463,0.00500715,199.714
1.55971,0.00507879,196.897
1.56463,0.00492513,203.04
1.57006,0.00543201,184.094
1.5751,0.00503945,198.434
1.58047,0.00536895,186.256
1.58624,0.00577009,173.308
1.59117,0.00492477,203.055
1.59638,0.00521064,191.915
1.60169,0.00531566,188.123
1.60661,0.00491834,203.321
1.61181,0.00520217,192.227
1.61742,0.00560927,178.276
1.62221,0.00478745,208.88
1.62774,0.00552905,180.863
1.63359,0.00585461,170.806
1.63845,0.0048542,206.007
1.64439,0.00593853,168.392
1.65009,0.00570393,175.318
1.6549,0.00481284,207.778
1.66088,0.00597596,167.337
1.66646,0.00557661,179.32
1.67129,0.00483429,206.855
1.67685,0.00555515,180.013
1.6833,0.00645745,154.86
1.68808,0.00478029,209.192
1.69366,0.0055722,179.462
1.69857,0.00491166,203.597
1.70339,0.00482666,207.182
1.7083,0.00490832,203.736
1.71386,0.00555599,179.986
1.71868,0.00482535,207.239
1.7235,0.00481677,207.608
1.72976,0.00625968,159.753
1.73475,0.00498581,200.569
1.73963,0.00488746,204.605
1.7448,0.0051719,193.353
1.74987,0.00506961,197.254
1.75456,0.00468647,213.38
1.75847,0.00391054,255.719
1.76283,0.00435686,229.523
1.76688,0.00404882,246.985
1.77411,0.00723076,138.298
1.78163,0.00752532,132.885
1.78812,0.0064913,154.052
1.79504,0.00691259,144.664
1.80155,0.0065124,153.553
1.80835,0.00680435,146.965
1.81526,0.00690472,144.828
1.82294,0.00768602,130.106
1.8302,0.0072577,137.785
1.83673,0.00652981,153.144
1.8441,0.0073663,135.753
1.85057,0.00646985,154.563
1.85727,0.00670576,149.126
1.8642,0.00692201,144.467
1.87105,0.0068531,145.919
1.87805,0.00700176,142.821
1.88537,0.00732303,136.556
1.89181,0.00643778,155.333
1.89867,0.00686133,145.744
1.9052,0.00652897,153.163
1.91195,0.00674331,148.295
1.92069,0.00874329,114.373
1.92796,0.00727534,137.451
1.93552,0.00755644,132.337
1.94193,0.00640905,156.029
1.94886,0.00693309,144.236
1.95569,0.0068289,146.436
1.96279,0.00709379,140.968
1.97143,0.00864136,115.722
1.97874,0.00731671,136.673
1.98688,0.00813973,122.854
1.99395,0.00706434,141.556
2.00188,0.00793374,126.044
2.00843,0.00655055,152.659
2.01607,0.00764227,130.851
2.02264,0.00656986,152.21
2.02967,0.00702834,142.281
2.03633,0.00665617,150.237
2.04363,0.00730109,136.966
2.05115,0.00751567,133.055
2.05767,0.00652814,153.183
2.06449,0.00681639,146.705
2.07168,0.0071938,139.009
2.07925,0.00756907,132.117
2.08728,0.00802541,124.604
2.09484,0.00755978,132.279
2.10212,0.00728559,137.257
2.10961,0.00748444,133.611
2.11698,0.00737357,135.619
2.12386,0.00687885,145.373
2.13221,0.0083468,119.806
2.13899,0.00678277,147.432
2.14755,0.0085566,116.869
2.15438,0.00683236,146.362
2.1632,0.00881672,113.421
2.17021,0.00701022,142.649
2.17865,0.00844669,118.39
2.18545,0.0067935,147.2
2.19232,0.0068748,145.459
2.19986,0.0075345,132.723
2.20675,0.00689006,145.137
2.21461,0.00786281,127.181
2.22146,0.00684762,146.036
2.22959,0.00813794,122.881
2.23655,0.00695157,143.852
2.24525,0.00870132,114.925
2.25219,0.0069468,143.951
2.26027,0.00807786,123.795
2.26712,0.0068469,146.051
2.27417,0.00705409,141.762
2.28155,0.00737405,135.611
2.28838,0.0068357,146.291
2.29623,0.00784898,127.405
2.3032,0.00696945,143.483
2.31229,0.00909376,109.965
2.32026,0.00796318,125.578
2.32873,0.00846815,118.09
2.33575,0.007025,142.349
2.34419,0.00844073,118.473
2.35141,0.00722003,138.504
2.36007,0.00866008,115.472
2.36784,0.00776839,128.727
2.37664,0.00880337,113.593
2.38394,0.00729227,137.131
2.39222,0.0082798,120.776
2.40013,0.00791049,126.414
2.40854,0.00841069,118.896
2.43804,0.0295076,33.8895
2.45788,0.0198407,50.4014
2.47372,0.0158324,63.1615
2.49387,0.0201499,49.6279
2.51112,0.0172508,57.9684
2.52785,0.016737,59.7479
2.54443,0.0165782,60.3202
2.56093,0.0165007,60.6034
2.57758,0.0166483,60.0662
2.59447,0.0168896,59.2081
2.61074,0.0162704,61.4613
2.62769,0.0169466,59.009
2.64404,0.0163531,61.1504
2.66088,0.0168402,59.3816
2.67736,0.0164766,60.692
2.69368,0.0163202,61.2737
2.71076,0.0170841,58.5339
2.72737,0.0166039,60.2266
2.74387,0.0165036,60.5929
2.76029,0.0164154,60.9186
2.77731,0.0170274,58.7289
2.79391,0.0165932,60.2656
2.81077,0.0168686,59.2818
2.82697,0.0161977,61.7372
2.84201,0.0150337,66.5171
2.86072,0.0187154,53.432
2.87724,0.0165155,60.5492
2.89359,0.0163531,61.1504
2.91072,0.0171342,58.3628
2.92661,0.0158885,62.9388
2.94376,0.0171435,58.3312
2.95166,0.00789976,126.586
2.96025,0.00859451,116.353
2.96764,0.0073905,135.309
2.97636,0.0087142,114.755
2.98486,0.00849986,117.649
2.99322,0.00836205,119.588
3.00072,0.00750661,133.216
3.00957,0.00885081,112.984
3.01698,0.00740838,134.982
3.02422,0.00723362,138.243
3.03189,0.00767016,130.375
3.04005,0.00816727,122.44
3.04749,0.00743198,134.554
3.05553,0.00804329,124.327
3.06317,0.00764084,130.876
3.07175,0.00857806,116.576
3.07966,0.00791526,126.338
3.08856,0.00889182,112.463
3.09633,0.0077703,128.695
3.10509,0.00876498,114.09
3.11325,0.00816178,122.522
3.12196,0.00870728,114.846
3.12976,0.00780463,128.129
3.13854,0.00877309,113.985
3.14623,0.00769091,130.024
3.15517,0.00893879,111.872
3.1634,0.00823092,121.493
3.17203,0.00863647,115.788
3.18023,0.00819969,121.956
3.1887,0.00846362,118.153
3.19643,0.00773549,129.274
3.20454,0.00810671,123.355
3.21231,0.0077672,128.747
3.2207,0.00839448,119.126
3.22862,0.00791407,126.357
3.2372,0.00858331,116.505
3.24511,0.00790668,126.475
3.25398,0.00887084,112.729
3.26176,0.00778651,128.427
3.27057,0.00880957,113.513
3.27839,0.0078125,128
3.28714,0.00875354,114.24
3.2952,0.00805664,124.121
3.30381,0.00861239,116.112
3.31171,0.00789976,126.586
3.32024,0.00853086,117.222
3.32881,0.00856853,116.706
3.33745,0.00864649,115.654
3.34569,0.00823903,121.373
3.35446,0.00876641,114.072
3.36229,0.00783324,127.661
3.37104,0.00874805,114.311
3.37893,0.00788522,126.82
3.38781,0.00888062,112.605
3.39638,0.00857377,116.635
3.40504,0.00865912,115.485
3.41292,0.00788355,126.846
3.42135,0.00842428,118.704
3.42928,0.00793505,126.023
3.43816,0.00887418,112.686
3.44616,0.00800157,124.976
3.45496,0.00879955,113.642
3.46275,0.0077889,128.388
3.47158,0.00883126,113.234
3.47933,0.00775433,128.96
3.48808,0.00874877,114.302
3.49588,0.00780249,128.164
3.50454,0.00865912,115.485
3.51277,0.00822568,121.571
3.52143,0.00866103,115.46
3.5296,0.00817418,122.336
3.53803,0.00842547,118.688
3.54574,0.0077107,129.69
3.55378,0.00803757,124.416
3.56165,0.00787544,126.977
3.56929,0.00763583,130.962
3.57711,0.00782108,127.86
3.58519,0.00808525,123.682
3.59365,0.00845337,118.296
3.60148,0.00783062,127.704
3.60927,0.00778699,128.419
3.61817,0.00890279,112.324
3.62588,0.00771213,129.666
3.63481,0.00892735,112.015
3.64252,0.0077107,129.69
3.65128,0.00876689,114.066
3.65918,0.00789499,126.663
3.66777,0.00859284,116.376
3.67563,0.00785351,127.332
3.68441,0.00878215,113.867
3.69225,0.00784254,127.51
3.70112,0.00887394,112.69
3.7089,0.00777268,128.656
3.71741,0.00851059,117.501
3.7256,0.0081923,122.066
3.73417,0.00857353,116.638
3.74223,0.00805116,124.206
3.75099,0.00876927,114.035
3.75886,0.00786161,127.2
3.76741,0.00855756,116.856
3.7755,0.00808978,123.613
3.78454,0.00904155,110.601
3.79248,0.00793576,126.012
3.80107,0.00858879,116.431
3.80889,0.00782299,127.828
3.81749,0.0085988,116.295
3.82549,0.00799632,125.058
3.83419,0.00870299,114.903
3.84202,0.00782919,127.727
3.85074,0.00872302,114.639
3.85874,0.00799274,125.113
3.86742,0.00868368,115.159
3.87534,0.00792503,126.182
3.88405,0.00870752,114.843
3.89225,0.00819564,122.016
3.89997,0.00772262,129.49
3.90818,0.00821328,121.754
3.91652,0.00833535,119.971
3.92414,0.00761962,131.24
3.93275,0.00861526,116.073
3.94051,0.00775528,128.944
3.94928,0.00877547,113.954
3.95662,0.0073359,136.316
3.96572,0.00909638,109.934
3.97308,0.00736451,135.786
3.9818,0.0087173,114.714
3.98923,0.00743389,134.519
3.99825,0.00901794,110.89
4.00559,0.00733495,136.334
4.01479,0.00920343,108.655
4.02216,0.00736856,135.712
4.03144,0.0092845,107.706
4.03874,0.00730324,136.926
4.04773,0.00898838,111.255
4.05518,0.00744295,134.355
4.06423,0.00905085,110.487
4.0716,0.00737476,135.598
4.08087,0.00927019,107.873
4.08827,0.00740051,135.126
4.09744,0.00916338,109.13
4.10484,0.00740623,135.021
4.11397,0.00913095,109.518
4.12144,0.00746393,133.978
4.13067,0.009233,108.307
4.13812,0.00744963,134.235
4.1473,0.00918102,108.92
4.15463,0.00732613,136.498
4.16381,0.00918627,108.858
4.18847,0.024653,40.5631
4.20879,0.020319,49.2151
4.22539,0.0166068,60.2163
4.24161,0.0162215,61.6465
4.25857,0.0169601,58.9618
4.27403,0.0154529,64.7129
4.28932,0.0152907,65.3991
4.30835,0.0190377,52.5273
4.32506,0.0167003,59.8793
4.34162,0.016562,60.3792
4.35829,0.0166764,59.9649
4.37505,0.0167594,59.668
4.39164,0.0165877,60.2855
4.40837,0.0167265,59.7854
4.42456,0.0161881,61.7736
4.44147,0.0169172,59.1113
4.45826,0.0167899,59.5596
4.475,0.0167422,59.7292
4.4915,0.0164919,60.6359
4.50791,0.0164123,60.9301
4.52478,0.0168715,59.2717
4.54153,0.016748,59.7088
4.5582,0.0166721,59.9803
4.57481,0.0166125,60.1955
4.59154,0.0167298,59.7735
4.59962,0.00807524,123.835
4.60863,0.00901222,110.96
4.61625,0.00761938,131.244
4.62551,0.00925779,108.017
4.63278,0.00727654,137.428
4.64166,0.00887346,112.696
4.64882,0.00716448,139.578
4.65742,0.00859594,116.334
4.66492,0.00750256,133.288
4.67381,0.00889397,112.436
4.68127,0.00745821,134.08
4.69042,0.00914431,109.358
4.69772,0.00730276,136.935
4.70683,0.00910759,109.799
4.71425,0.00741911,134.787
4.72337,0.00912333,109.609
4.73092,0.00755072,132.438
4.74016,0.00924397,108.179
4.74755,0.00738287,135.449
4.75651,0.00895834,111.628
4.76368,0.00717688,139.336
4.77209,0.00841093,118.893
4.77992,0.00782824,127.743
4.78857,0.00864649,115.654
4.79626,0.00769138,130.016
4.80524,0.00898123,111.343
4.81286,0.00762129,131.211
4.82181,0.00895071,111.723
4.82959,0.00777245,128.66
4.8383,0.00871706,114.718
4.84632,0.00802183,124.66
4.85512,0.00880051,113.63
4.86281,0.00768757,130.08
4.8713,0.00848627,117.837
4.87921,0.00790834,126.449
4.88814,0.00893784,111.884
4.89596,0.00781155,128.016
4.90474,0.00878334,113.852
4.91252,0.0077796,128.541
4.92132,0.0088048,113.574
4.92902,0.00769234,130
4.93793,0.00891066,112.225
4.94574,0.00781822,127.906
4.97369,0.0279455,35.7839
4.99053,0.0168386,59.3875
5.00631,0.0157762,63.3868
5.02231,0.0160036,62.4859
5.04025,0.0179367,55.7516
5.05693,0.0166836,59.9392
5.07341,0.0164781,60.6867
5.09007,0.0166655,60.0043
5.10662,0.0165467,60.4349
5.12339,0.0167661,59.6443
5.1401,0.0167146,59.828
5.15678,0.0166826,59.9426
5.17325,0.0164633,60.7412
5.19009,0.0168414,59.3774
5.20662,0.0165348,60.4785
5.22334,0.0167141,59.8297
5.2399,0.0165663,60.3636
5.25637,0.01647,60.7166
5.27286,0.0164905,60.6411
5.2898,0.0169406,59.0298
5.30651,0.0167031,59.869
5.32307,0.0165677,60.3584
5.33978,0.0167093,59.8468
5.35641,0.0166221,60.161
5.36532,0.00891447,112.177
5.37388,0.00856066,116.813
5.38095,0.00706482,141.546
5.38946,0.00851917,117.382
5.39697,0.00750113,133.313
5.4058,0.00883102,113.237
5.41318,0.00737906,135.519
5.4222,0.00902224,110.837
5.42961,0.00740814,134.987
5.43806,0.00845575,118.263
5.44626,0.00819778,121.984
5.4552,0.00893736,111.89
5.46275,0.00754786,132.488
5.47131,0.00856352,116.774
5.47906,0.00775146,129.008
5.48777,0.00871038,114.805
5.49554,0.00776768,128.739
5.5045,0.00896025,111.604
5.5122,0.00769663,129.927
5.52103,0.00883007,113.249
5.52884,0.00781918,127.891
5.53774,0.00889826,112.382
5.54557,0.00782824,127.743
5.55441,0.00883722,113.158
5.56218,0.00776958,128.707
5.57088,0.00870371,114.894
5.5788,0.00791931,126.274
5.58726,0.00846004,118.203
5.59502,0.00775433,128.96
5.60394,0.00892496,112.045
5.61213,0.00819445,122.034
5.62143,0.00929451,107.59
5.62882,0.00739336,135.256
5.63806,0.00923872,108.24
5.6454,0.00734329,136.179
5.65457,0.00916719,109.085
5.66194,0.0073719,135.65
5.67057,0.00862408,115.954
5.67842,0.00785589,127.293
5.68715,0.00872946,114.555
5.69504,0.00789022,126.739
5.70362,0.00858068,116.541
5.71175,0.00812483,123.08
5.72025,0.00850487,117.58
5.72807,0.0078187,127.899
5.73652,0.00844526,118.41
5.74442,0.00790691,126.472
5.75224,0.00781202,128.008
5.76013,0.0078907,126.731
5.7687,0.00856876,116.703
5.7766,0.00790453,126.51
5.78531,0.00871277,114.774
5.79331,0.00799704,125.046
5.80194,0.00862551,115.935
5.80977,0.00783825,127.58
5.81875,0.00897264,111.45
5.8263,0.00755024,132.446
5.83502,0.00872517,114.611
5.84282,0.00779629,128.266
5.85216,0.00933695,107.101
5.86028,0.0081234,123.101
5.86768,0.00740623,135.021
5.87544,0.00775671,128.921
5.88423,0.00878572,113.821
5.89232,0.00808859,123.631
5.90113,0.00881433,113.452
5.90906,0.00792837,126.129
5.91759,0.00852823,117.258
5.92564,0.0080514,124.202
5.93446,0.00882196,113.353
5.94236,0.00790453,126.51
5.95101,0.00864935,115.616
5.95871,0.00769281,129.991
5.96775,0.00904655,110.539
5.9754,0.00765085,130.704
5.98442,0.00901556,110.919
5.99265,0.00822926,121.518
6.00143,0.00878048,113.889
6.00925,0.00782251,127.836
6.01797,0.0087142,114.755
6.02591,0.00794411,125.879
6.03452,0.00861311,116.102
6.05533,0.0208039,48.0678
6.07219,0.0168633,59.3002
6.08864,0.0164499,60.7905
6.10457,0.0159273,62.7852
6.12055,0.0159845,62.5605
6.13847,0.0179181,55.8095
6.15518,0.0167136,59.8314
6.17186,0.0166802,59.9512
6.18867,0.0168085,59.4937
6.20523,0.0165539,60.4088
6.22177,0.0165439,60.4454
6.23842,0.0166535,60.0473
6.25508,0.0166512,60.0559
6.27166,0.0165801,60.3132
6.28838,0.0167246,59.7922
6.30499,0.0166125,60.1955
6.32159,0.0165925,60.2682
6.33821,0.0166211,60.1644
6.35503,0.0168266,59.4296
6.37172,0.0166869,59.9272
6.38824,0.0165172,60.5431
6.40497,0.016736,59.7513
6.41328,0.00830221,120.45
6.42227,0.00899839,111.131
6.42952,0.00724649,137.998
6.43849,0.0089674,111.515
6.44603,0.00754404,132.555
6.4551,0.00906706,110.289
6.46244,0.00733757,136.285
6.47105,0.0086112,116.128
6.47841,0.00735903,135.888
6.48634,0.00793648,126
6.49409,0.00774717,129.079
6.50285,0.00876093,114.143
6.51056,0.00770473,129.79
6.51915,0.00859499,116.347
6.5269,0.00774527,129.111
6.53556,0.00866556,115.399
6.54316,0.00759935,131.59
6.55203,0.00886822,112.762
6.55983,0.00780487,128.125
6.56858,0.00874805,114.311
6.59317,0.0245919,40.6638
6.61726,0.0240817,41.5253
6.63778,0.0205216,48.729
6.65426,0.0164876,60.6516
6.67108,0.0168161,59.4667
6.68789,0.0168042,59.5089
6.70454,0.0166502,60.0593
6.72106,0.0165219,60.5256
6.73766,0.0165987,60.2457
6.75422,0.0165634,60.374
6.77091,0.0166936,59.9032
6.78733,0.0164175,60.9106
6.8043,0.016974,58.9137
6.82094,0.016634,60.1179
6.83661,0.0156674,63.8266
6.85242,0.0158124,63.2415
6.87068,0.0182633,54.7545
6.88749,0.016808,59.4954
6.90419,0.0166974,59.8895
6.92065,0.0164657,60.7324
6.93741,0.0167613,59.6612
6.95393,0.0165114,60.5641
6.9706,0.0166721,59.9803
6.9874,0.0167999,59.5241
7.004,0.0166006,60.2388
7.02049,0.0164876,60.6516
7.03713,0.0166445,60.08
7.05387,0.0167394,59.7394
7.07048,0.0166068,60.2163
7.08721,0.0167313,59.7684
7.10369,0.0164838,60.6657
7.12052,0.0168333,59.406
7.13712,0.0165963,60.2543
7.15407,0.0169449,59.0149
7.17029,0.016221,61.6483
7.18722,0.0169368,59.0431
7.20282,0.0155969,64.1154
7.21795,0.0151286,66.0999
7.23715,0.0191965,52.0928
7.25329,0.0161476,61.9287
7.27077,0.0174804,57.207
7.28632,0.0155506,64.3061
7.3035,0.0171723,58.2332
7.32033,0.0168376,59.3909
7.33664,0.0163021,61.3418
7.35352,0.0168862,59.2198
7.36986,0.0163355,61.2164
7.39406,0.0242014,41.3199
7.41864,0.0245771,40.6882
7.43665,0.0180178,55.5008
7.45268,0.016026,62.3985
7.46981,0.0171294,58.3791
7.48597,0.0161638,61.8665
7.50301,0.0170341,58.7059
7.51994,0.0169334,59.0547
7.53658,0.0166416,60.0903
7.55252,0.0159364,62.7495
7.56861,0.0160923,62.1415
7.58372,0.0151043,66.2063
7.60316,0.0194416,51.4361
7.61949,0.0163326,61.2271
7.63638,0.0168891,59.2098
7.65294,0.0165644,60.3705
7.66949,0.0165458,60.4384
7.68621,0.0167232,59.7973
7.70281,0.0166006,60.2388
7.71913,0.0163217,61.2683
7.73633,0.0171928,58.1637
7.75283,0.0165048,60.5886
7.76964,0.0168118,59.4819
7.786,0.0163574,61.1343
7.80274,0.016737,59.7479
7.8192,0.016459,60.7571
7.83606,0.0168653,59.2935
7.85262,0.0165539,60.4088
7.86933,0.016715,59.8263
7.88593,0.016602,60.2336
7.90237,0.0164399,60.8276
7.92305,0.0206771,48.3627
7.93855,0.0155001,64.5158
7.9536,0.0150537,66.4286
7.96919,0.0155873,64.1547
7.98568,0.0164847,60.6622
8.00243,0.0167532,59.6901
8.01903,0.0165987,60.2457
8.03588,0.0168495,59.3489
8.0522,0.016326,61.2522
8.06901,0.0168095,59.4903
8.08574,0.0167284,59.7786
8.09394,0.00819683,121.998
8.10287,0.00892639,112.027
8.11022,0.00735378,135.984
8.11924,0.00902271,110.831
8.12662,0.00737572,135.58
8.13589,0.00927734,107.789
8.14323,0.00733566,136.32
8.15251,0.00927734,107.789
8.15994,0.0074358,134.485
8.16886,0.00891304,112.195
8.1762,0.00734806,136.09
8.18538,0.00917816,108.954
8.19301,0.00762749,131.105
8.20196,0.00895023,111.729
8.20934,0.00738335,135.44
8.21827,0.00892258,112.075
8.22563,0.00736332,135.808
8.23394,0.00831318,120.291
8.2417,0.00776196,128.834
8.25012,0.00841713,118.805
8.25788,0.00776005,128.865
8.26663,0.00874615,114.336
8.27477,0.00814152,122.827
8.28378,0.00901318,110.949
8.2921,0.00831985,120.194
8.30036,0.0082531,121.167
8.30859,0.00823307,121.461
8.31649,0.00789738,126.624
8.32447,0.00798607,125.218
8.33328,0.00880909,113.519
8.34098,0.00770092,129.855
8.34859,0.00760555,131.483
8.35643,0.00783825,127.58
8.36407,0.00763893,130.908
8.37179,0.00772667,129.422
8.38066,0.00886822,112.762
8.38885,0.00818634,122.155
8.41718,0.0283308,35.2973
8.43532,0.0181408,55.1244
8.45208,0.0167637,59.6527
8.46855,0.0164709,60.7131
8.48488,0.0163231,61.2629
8.50185,0.0169792,58.8955
8.51854,0.0166883,59.9221
8.53518,0.0166321,60.1248
8.55175,0.0165701,60.3497
